Zeit,PV(W),SOC(%),Batterie(W),Zähler(W),Last(W)
2023-01-09 23:45:00,0.0,89,318.4,19,299.4
2023-01-09 23:50:00,0.0,89,318.4,11,307.4
2023-01-09 23:55:00,0.0,89,318.4,-11,329.4
2023-01-10 00:00:00,0.0,89,318.4,-14,332.4
2023-01-10 00:05:00,0.0,89,318.4,-6,324.4
2023-01-10 00:10:00,0.0,89,350.24,25,325.24
2023-01-10 00:15:00,0.0,89,350.24,21,329.24
2023-01-10 00:20:00,0.0,89,318.4,12,306.4
2023-01-10 00:25:00,0.0,88,318.4,-12,330.4
2023-01-10 00:30:00,0.0,88,286.56,-15,301.56
2023-01-10 00:35:00,0.0,88,318.4,-9,327.4
2023-01-10 00:40:00,0.0,88,318.4,-12,330.4
2023-01-10 00:45:00,0.0,88,286.56,-12,298.56
2023-01-10 00:50:00,0.0,87,350.24,13,337.24
2023-01-10 00:55:00,0.0,87,318.4,24,294.4
2023-01-10 01:00:00,0.0,87,318.3,9,309.3
2023-01-10 01:05:00,0.0,87,318.3,-7,325.3
2023-01-10 01:10:00,0.0,87,318.3,-17,335.3
2023-01-10 01:15:00,0.0,87,318.3,9,309.3
2023-01-10 01:20:00,0.0,87,286.47,-9,295.47
2023-01-10 01:25:00,0.0,86,318.3,22,296.3
2023-01-10 01:30:00,0.0,86,350.13,24,326.13
2023-01-10 01:35:00,0.0,86,318.3,38,280.3
2023-01-10 01:40:00,0.0,86,286.47,-15,301.47
2023-01-10 01:45:00,0.0,86,318.3,21,297.3
2023-01-10 01:50:00,0.0,86,318.3,14,304.3
2023-01-10 01:55:00,0.0,86,318.2,14,304.2
2023-01-10 02:00:00,0.0,86,318.2,22,296.2
2023-01-10 02:05:00,0.0,85,318.2,17,301.2
2023-01-10 02:10:00,0.0,85,318.2,-15,333.2
2023-01-10 02:15:00,0.0,85,318.2,15,303.2
2023-01-10 02:20:00,0.0,85,318.2,-10,328.2
2023-01-10 02:25:00,0.0,85,413.14,-20,433.14
2023-01-10 02:30:00,0.0,84,381.24,-11,392.24
2023-01-10 02:35:00,0.0,84,381.24,-15,396.24
2023-01-10 02:40:00,0.0,84,381.24,-32,413.24
2023-01-10 02:45:00,0.0,84,413.01,14,399.01
2023-01-10 02:50:00,0.0,84,381.24,11,370.24
2023-01-10 02:55:00,0.0,84,349.47,-12,361.47
2023-01-10 03:00:00,0.0,83,381.24,10,371.24
2023-01-10 03:05:00,0.0,83,381.24,12,369.24
2023-01-10 03:10:00,0.0,83,381.24,-25,406.24
2023-01-10 03:15:00,0.0,83,413.01,24,389.01
2023-01-10 03:20:00,0.0,82,349.47,-19,368.47
2023-01-10 03:25:00,0.0,82,349.47,-26,375.47
2023-01-10 03:30:00,0.0,82,349.47,-17,366.47
2023-01-10 03:35:00,0.0,82,381.24,16,365.24
2023-01-10 03:40:00,0.0,82,349.47,-17,366.47
2023-01-10 03:45:00,0.0,82,318.0,8,310.0
2023-01-10 03:50:00,0.0,81,318.1,13,305.1
2023-01-10 03:55:00,0.0,81,286.29,-9,295.29
2023-01-10 04:00:00,0.0,81,318.1,8,310.1
2023-01-10 04:05:00,0.0,81,318.1,18,300.1
2023-01-10 04:10:00,0.0,81,286.29,8,278.29
2023-01-10 04:15:00,0.0,81,286.29,-17,303.29
2023-01-10 04:20:00,0.0,80,318.1,11,307.1
2023-01-10 04:25:00,0.0,80,318.1,19,299.1
2023-01-10 04:30:00,0.0,80,286.29,-9,295.29
2023-01-10 04:35:00,0.0,80,318.1,11,307.1
2023-01-10 04:40:00,0.0,80,318.1,21,297.1
2023-01-10 04:45:00,0.0,79,318.1,-19,337.1
2023-01-10 04:50:00,0.0,79,318.1,-10,328.1
2023-01-10 04:55:00,0.0,79,318.1,-12,330.1
2023-01-10 05:00:00,0.0,79,539.24,177,362.24
2023-01-10 05:05:00,0.0,79,317.7,30,287.7
2023-01-10 05:10:00,0.0,79,254.56,12,242.56
2023-01-10 05:15:00,0.0,79,222.81,-23,245.81
2023-01-10 05:20:00,0.0,79,159.35,30,129.35
2023-01-10 05:25:00,50.01,79,127.6,56,121.61
2023-01-10 05:30:00,148.52,79,127.6,134,142.12
2023-01-10 05:35:00,202.22,79,127.64,197,132.86
2023-01-10 05:40:00,198.46,79,127.68,197,129.14
2023-01-10 05:45:00,419.0,79,-256.72,26,136.28
2023-01-10 05:50:00,404.56,79,-321.4,10,73.16
2023-01-10 05:55:00,408.12,79,-289.89,-2,120.23
2023-01-10 06:00:00,714.07,79,-549.27,11,153.8
2023-01-10 06:05:00,1250.28,80,-1136.1,8,106.18
2023-01-10 06:10:00,1321.23,80,-1169.28,0,151.95
2023-01-10 06:15:00,894.6,81,-744.51,4,146.09
2023-01-10 06:20:00,1394.58,81,-1364.58,-26,56.0
2023-01-10 06:25:00,1511.1,83,-1429.56,-43,124.54
2023-01-10 06:30:00,1535.25,84,-1429.56,18,87.69
2023-01-10 06:35:00,1660.8,84,-1560.96,12,87.84
2023-01-10 06:40:00,1046.7,85,-1069.86,15,0.0
2023-01-10 06:45:00,1530.6,87,-1593.97,-12,0.0
2023-01-10 06:50:00,2944.06,88,-2949.3,19,0.0
2023-01-10 06:55:00,2355.43,89,-2419.06,-16,0.0
2023-01-10 07:00:00,2425.8,92,-2486.72,8,0.0
2023-01-10 07:05:00,1511.7,93,-1564.8,15,0.0
2023-01-10 07:10:00,1311.05,93,-1433.52,-3,0.0
2023-01-10 07:15:00,2600.34,95,-2656.8,-76,19.54
2023-01-10 07:20:00,2059.14,96,-1640.0,453,0.0
2023-01-10 07:25:00,3342.21,99,-1645.5,1687,9.71
2023-01-10 07:30:00,3428.44,99,-1650.0,1869,0.0
2023-01-10 07:35:00,4517.77,99,-1674.0,2852,0.0
2023-01-10 07:40:00,1188.54,100,96.75,1278,7.29
2023-01-10 07:45:00,3001.32,100,96.42,3110,0.0
2023-01-10 07:50:00,3846.8,100,64.26,4003,0.0
2023-01-10 07:55:00,4107.88,100,64.22,4230,0.0
2023-01-10 08:00:00,4127.49,100,64.2,4259,0.0
2023-01-10 08:05:00,1942.13,100,96.27,2097,0.0
2023-01-10 08:10:00,4158.6,100,96.27,4302,0.0
2023-01-10 08:15:00,4319.0,100,96.24,4444,0.0
2023-01-10 08:20:00,5638.73,100,96.24,5763,0.0
2023-01-10 08:25:00,5393.53,100,96.24,5431,58.77
2023-01-10 08:30:00,3727.5,100,96.24,3744,79.74
2023-01-10 08:35:00,4955.8,100,96.24,5090,0.0
2023-01-10 08:40:00,4463.02,100,96.24,4521,38.26
2023-01-10 08:45:00,4651.93,100,128.28,4724,56.21
2023-01-10 08:50:00,4614.54,100,128.28,4598,144.82
2023-01-10 08:55:00,4650.74,100,96.21,4670,76.95
2023-01-10 09:00:00,4433.3,100,128.28,4465,96.58
2023-01-10 09:05:00,4532.6,100,128.28,4558,102.88
2023-01-10 09:10:00,4640.9,100,96.18,4666,71.08
2023-01-10 09:15:00,4751.15,100,96.18,4802,45.33
2023-01-10 09:20:00,4850.82,100,128.24,4902,77.06
2023-01-10 09:25:00,4701.7,100,96.18,4692,105.88
2023-01-10 09:30:00,4737.83,100,96.18,4692,142.01
2023-01-10 09:35:00,4713.5,100,96.18,4668,141.68
2023-01-10 09:40:00,4579.92,100,96.18,4634,42.1
2023-01-10 09:45:00,4400.09,100,96.18,4408,88.27
2023-01-10 09:50:00,4587.02,100,64.12,4536,115.14
2023-01-10 09:55:00,4528.72,100,96.18,4467,157.9
2023-01-10 10:00:00,4599.55,100,96.18,4551,144.73
2023-01-10 10:05:00,4765.96,100,96.15,4750,112.11
2023-01-10 10:10:00,4857.74,100,96.15,4825,128.89
2023-01-10 10:15:00,7798.7,100,96.15,7668,226.85
2023-01-10 10:20:00,8622.44,100,96.15,8458,260.59
2023-01-10 10:25:00,9603.12,100,96.15,9463,236.27
2023-01-10 10:30:00,9157.8,100,96.15,9001,252.95
2023-01-10 10:35:00,9419.88,100,96.15,9235,281.03
2023-01-10 10:40:00,9805.1,100,128.2,9627,306.3
2023-01-10 10:45:00,10085.84,100,128.2,9940,274.04
2023-01-10 10:50:00,10019.32,100,128.2,9864,283.52
2023-01-10 10:55:00,10541.93,100,128.2,10366,304.13
2023-01-10 11:00:00,10662.46,100,160.25,10538,284.71
2023-01-10 11:05:00,10112.83,100,128.2,10014,227.03
2023-01-10 11:10:00,10297.66,100,128.2,10258,167.86
2023-01-10 11:15:00,10562.34,100,128.16,10471,219.5
2023-01-10 11:20:00,10757.6,100,160.2,10731,186.8
2023-01-10 11:25:00,11075.7,100,128.16,11089,114.86
2023-01-10 11:30:00,11153.36,100,128.16,11126,155.52
2023-01-10 11:35:00,11257.08,100,96.12,11156,197.2
2023-01-10 11:40:00,11333.35,100,128.16,11244,217.51
2023-01-10 11:45:00,11464.52,100,128.16,11313,279.68
2023-01-10 11:50:00,11409.81,100,128.16,11322,215.97
2023-01-10 11:55:00,11441.51,100,128.16,11349,220.67
2023-01-10 12:00:00,11505.0,100,128.16,11480,153.16
2023-01-10 12:05:00,11470.4,100,96.12,11494,72.52
2023-01-10 12:10:00,11536.56,100,128.16,11501,163.72
2023-01-10 12:15:00,11526.48,100,128.16,11463,191.64
2023-01-10 12:20:00,11586.89,100,96.12,11549,134.01
2023-01-10 12:25:00,11697.06,100,96.12,11646,147.18
2023-01-10 12:30:00,11587.19,100,96.12,11514,169.31
2023-01-10 12:35:00,11598.64,100,96.12,11505,189.76
2023-01-10 12:40:00,11596.43,100,96.12,11548,144.55
2023-01-10 12:45:00,11585.0,100,96.12,11545,136.12
2023-01-10 12:50:00,11416.51,100,96.12,11133,379.63
2023-01-10 12:55:00,11486.23,100,64.08,11447,103.31
2023-01-10 13:00:00,11392.39,100,96.09,11304,184.48
2023-01-10 13:05:00,11357.49,100,64.06,11265,156.55
2023-01-10 13:10:00,11324.4,100,64.06,11230,158.46
2023-01-10 13:15:00,11289.81,100,96.09,11241,144.9
2023-01-10 13:20:00,11260.44,100,96.09,11224,132.53
2023-01-10 13:25:00,11423.29,100,96.09,11408,111.38
2023-01-10 13:30:00,11616.38,100,96.09,11418,294.47
2023-01-10 13:35:00,11538.84,100,96.09,11508,126.93
2023-01-10 13:40:00,11069.64,100,96.09,11002,163.73
2023-01-10 13:45:00,11012.72,100,96.09,10962,146.81
2023-01-10 13:50:00,10822.33,100,96.09,10798,120.42
2023-01-10 13:55:00,10658.76,100,96.09,10629,125.85
2023-01-10 14:00:00,10739.33,100,96.09,10699,136.42
2023-01-10 14:05:00,10671.39,100,96.09,10614,153.48
2023-01-10 14:10:00,10495.67,100,96.09,10525,66.76
2023-01-10 14:15:00,10404.63,100,128.12,10305,227.75
2023-01-10 14:20:00,10233.36,100,96.09,10230,99.45
2023-01-10 14:25:00,10164.84,100,128.12,10194,98.96
2023-01-10 14:30:00,10023.91,100,128.12,10018,134.03
2023-01-10 14:35:00,9984.24,100,96.09,10072,8.33
2023-01-10 14:40:00,10371.82,100,96.09,10369,98.91
2023-01-10 14:45:00,9067.56,100,96.09,9125,38.65
2023-01-10 14:50:00,9191.75,100,96.09,9378,0.0
2023-01-10 14:55:00,10528.35,100,128.12,10489,167.47
2023-01-10 15:00:00,8196.69,100,96.09,8372,0.0
2023-01-10 15:05:00,9052.88,100,128.12,9012,169.0
2023-01-10 15:10:00,8829.72,100,128.12,8901,56.84
2023-01-10 15:15:00,10303.8,100,96.09,10370,29.89
2023-01-10 15:20:00,9268.05,100,128.12,9326,70.17
2023-01-10 15:25:00,5961.49,100,128.12,6107,0.0
2023-01-10 15:30:00,6787.33,100,96.09,7137,0.0
2023-01-10 15:35:00,5749.54,100,96.09,6008,0.0
2023-01-10 15:40:00,5304.87,100,128.12,5477,0.0
2023-01-10 15:45:00,9496.99,100,128.12,9128,497.11
2023-01-10 15:50:00,10513.33,100,128.12,10444,197.45
2023-01-10 15:55:00,10203.57,100,128.12,10131,200.69
2023-01-10 16:00:00,9265.16,100,160.15,9135,290.31
2023-01-10 16:05:00,6201.08,100,128.12,6547,0.0
2023-01-10 16:10:00,4759.32,100,128.08,4817,70.4
2023-01-10 16:15:00,8267.01,100,160.1,8593,0.0
2023-01-10 16:20:00,7946.34,100,160.1,8053,53.44
2023-01-10 16:25:00,7136.93,100,160.1,7289,8.03
2023-01-10 16:30:00,5364.27,100,128.08,5686,0.0
2023-01-10 16:35:00,5398.14,100,128.08,5457,69.22
2023-01-10 16:40:00,7826.5,100,128.08,7898,56.58
2023-01-10 16:45:00,5780.14,100,128.08,5935,0.0
2023-01-10 16:50:00,5095.84,100,128.08,5185,38.92
2023-01-10 16:55:00,4843.93,100,160.1,4896,108.03
2023-01-10 17:00:00,4556.4,100,128.08,4639,45.48
2023-01-10 17:05:00,4309.89,100,128.08,4340,97.97
2023-01-10 17:10:00,4143.97,100,128.08,4188,84.05
2023-01-10 17:15:00,3936.0,100,128.08,3952,112.08
2023-01-10 17:20:00,3694.82,100,128.08,3742,80.9
2023-01-10 17:25:00,3464.04,100,128.08,3494,98.12
2023-01-10 17:30:00,3234.7,100,128.08,3253,109.78
2023-01-10 17:35:00,3024.44,100,96.06,3041,79.5
2023-01-10 17:40:00,2844.8,100,96.06,2795,145.86
2023-01-10 17:45:00,2568.54,100,96.06,2543,121.6
2023-01-10 17:50:00,2324.84,100,96.06,2316,104.9
2023-01-10 17:55:00,2046.0,100,96.06,2051,91.06
2023-01-10 18:00:00,1892.63,100,96.06,1873,115.69
2023-01-10 18:05:00,1570.83,100,64.04,1651,0.0
2023-01-10 18:10:00,1352.84,100,64.04,1405,11.88
2023-01-10 18:15:00,1153.15,100,96.06,1225,24.21
2023-01-10 18:20:00,915.3,100,64.04,1029,0.0
2023-01-10 18:25:00,716.67,100,96.06,819,0.0
2023-01-10 18:30:00,520.14,100,96.06,647,0.0
2023-01-10 18:35:00,390.2,100,64.04,506,0.0
2023-01-10 18:40:00,201.64,100,96.06,377,0.0
2023-01-10 18:45:00,98.35,100,64.04,243,0.0
2023-01-10 18:50:00,0.0,100,96.06,54,42.06
2023-01-10 18:55:00,0.0,100,96.06,-16,112.06
2023-01-10 19:00:00,0.0,100,96.06,-39,135.06
2023-01-10 19:05:00,0.0,100,96.06,-61,157.06
2023-01-10 19:10:00,0.0,100,64.04,-123,187.04
2023-01-10 19:15:00,0.0,100,255.28,13,242.28
2023-01-10 19:20:00,0.0,100,254.88,-1,255.88
2023-01-10 19:25:00,0.0,99,286.56,7,279.56
2023-01-10 19:30:00,0.0,99,286.56,-10,296.56
2023-01-10 19:35:00,0.0,99,318.3,-5,323.3
2023-01-10 19:40:00,0.0,99,318.3,1,317.3
2023-01-10 19:45:00,0.0,99,318.3,-3,321.3
2023-01-10 19:50:00,0.0,98,318.3,23,295.3
2023-01-10 19:55:00,0.0,98,318.3,-11,329.3
2023-01-10 20:00:00,0.0,98,286.47,19,267.47
2023-01-10 20:05:00,0.0,98,286.47,12,274.47
2023-01-10 20:10:00,0.0,98,286.56,-13,299.56
2023-01-10 20:15:00,0.0,98,254.88,19,235.88
2023-01-10 20:20:00,0.0,97,254.88,22,232.88
2023-01-10 20:25:00,0.0,97,223.09,-19,242.09
2023-01-10 20:30:00,0.0,97,254.96,-6,260.96
2023-01-10 20:35:00,0.0,97,254.96,-12,266.96
2023-01-10 20:40:00,0.0,97,254.96,16,238.96
2023-01-10 20:45:00,0.0,97,254.96,-16,270.96
2023-01-10 20:50:00,0.0,96,286.56,24,262.56
2023-01-10 20:55:00,0.0,96,286.65,18,268.65
2023-01-10 21:00:00,0.0,96,286.74,15,271.74
2023-01-10 21:05:00,0.0,96,286.83,33,253.83
2023-01-10 21:10:00,0.0,95,254.96,-19,273.96
2023-01-10 21:15:00,0.0,95,254.96,-9,263.96
2023-01-10 21:20:00,0.0,95,286.83,8,278.83
2023-01-10 21:25:00,0.0,95,286.74,11,275.74
2023-01-10 21:30:00,0.0,95,286.74,-14,300.74
2023-01-10 21:35:00,0.0,95,318.6,17,301.6
2023-01-10 21:40:00,0.0,95,254.96,-11,265.96
2023-01-10 21:45:00,0.0,95,318.6,19,299.6
2023-01-10 21:50:00,0.0,95,286.74,-9,295.74
2023-01-10 21:55:00,0.0,94,318.6,10,308.6
2023-01-10 22:00:00,0.0,94,318.6,10,308.6
2023-01-10 22:05:00,0.0,94,318.6,8,310.6
2023-01-10 22:10:00,0.0,94,318.6,-8,326.6
2023-01-10 22:15:00,0.0,94,286.74,-15,301.74
2023-01-10 22:20:00,0.0,94,286.74,12,274.74
2023-01-10 22:25:00,0.0,94,191.28,-3,194.28
2023-01-10 22:30:00,0.0,94,223.23,-3,226.23
2023-01-10 22:35:00,0.0,94,223.23,-8,231.23
2023-01-10 22:40:00,0.0,94,223.23,-5,228.23
2023-01-10 22:45:00,0.0,94,191.34,-16,207.34
2023-01-10 22:50:00,0.0,94,223.23,12,211.23
2023-01-10 22:55:00,0.0,93,286.74,-11,297.74
2023-01-10 23:00:00,0.0,93,318.5,10,308.5
2023-01-10 23:05:00,0.0,93,381.96,17,364.96
2023-01-10 23:10:00,0.0,93,350.02,-33,383.02
2023-01-10 23:15:00,0.0,93,350.02,-10,360.02
2023-01-10 23:20:00,0.0,93,381.84,10,371.84
2023-01-10 23:25:00,0.0,92,350.02,-38,388.02
2023-01-10 23:30:00,0.0,92,381.72,16,365.72
2023-01-10 23:35:00,0.0,92,349.91,-37,386.91
2023-01-10 23:40:00,0.0,92,349.91,-28,377.91
2023-01-10 23:45:00,0.0,91,381.72,31,350.72
2023-01-10 23:50:00,0.0,91,349.91,-33,382.91
2023-01-10 23:55:00,0.0,91,318.1,-45,363.1
2023-01-11 00:00:00,0.0,91,413.53,48,365.53
2023-01-11 00:05:00,0.0,91,349.91,-14,363.91
2023-01-11 00:10:00,0.0,91,381.72,29,352.72
2023-01-11 00:15:00,0.0,90,381.72,13,368.72
2023-01-11 00:20:00,0.0,90,318.2,21,297.2
2023-01-11 00:25:00,0.0,90,286.56,-10,296.56
2023-01-11 00:30:00,0.0,90,318.4,18,300.4
2023-01-11 00:35:00,0.0,90,318.4,9,309.4
2023-01-11 00:40:00,0.0,89,318.4,15,303.4
2023-01-11 00:45:00,0.0,89,318.4,17,301.4
2023-01-11 00:50:00,0.0,89,318.4,7,311.4
2023-01-11 00:55:00,0.0,89,286.56,4,282.56
2023-01-11 01:00:00,0.0,89,286.56,16,270.56
2023-01-11 01:05:00,0.0,89,286.56,7,279.56
2023-01-11 01:10:00,0.0,89,286.56,-16,302.56
2023-01-11 01:15:00,0.0,88,286.56,-9,295.56
2023-01-11 01:20:00,0.0,88,286.56,-12,298.56
2023-01-11 01:25:00,0.0,88,286.56,-23,309.56
2023-01-11 01:30:00,0.0,88,286.47,19,267.47
2023-01-11 01:35:00,0.0,88,286.56,-13,299.56
2023-01-11 01:40:00,0.0,88,318.4,10,308.4
2023-01-11 01:45:00,0.0,88,286.56,-13,299.56
2023-01-11 01:50:00,0.0,88,286.56,-24,310.56
2023-01-11 01:55:00,0.0,87,350.13,16,334.13
2023-01-11 02:00:00,0.0,87,318.3,18,300.3
2023-01-11 02:05:00,0.0,87,318.3,-11,329.3
2023-01-11 02:10:00,0.0,87,286.47,-19,305.47
2023-01-11 02:15:00,0.0,87,318.3,8,310.3
2023-01-11 02:20:00,0.0,87,286.47,14,272.47
2023-01-11 02:25:00,0.0,86,318.3,-14,332.3
2023-01-11 02:30:00,0.0,86,318.3,13,305.3
2023-01-11 02:35:00,0.0,86,318.3,18,300.3
2023-01-11 02:40:00,0.0,86,286.47,-15,301.47
2023-01-11 02:45:00,0.0,86,318.3,16,302.3
2023-01-11 02:50:00,0.0,86,318.3,28,290.3
2023-01-11 02:55:00,0.0,86,318.2,17,301.2
2023-01-11 03:00:00,0.0,86,381.6,-17,398.6
2023-01-11 03:05:00,0.0,85,381.36,-23,404.36
2023-01-11 03:10:00,0.0,85,381.24,21,360.24
2023-01-11 03:15:00,0.0,85,413.01,22,391.01
2023-01-11 03:20:00,0.0,85,381.24,-17,398.24
2023-01-11 03:25:00,0.0,84,349.47,-25,374.47
2023-01-11 03:30:00,0.0,84,349.47,-28,377.47
2023-01-11 03:35:00,0.0,84,381.24,27,354.24
2023-01-11 03:40:00,0.0,84,349.47,-19,368.47
2023-01-11 03:45:00,0.0,84,349.47,-12,361.47
2023-01-11 03:50:00,0.0,84,349.47,-24,373.47
2023-01-11 03:55:00,0.0,83,349.47,13,336.47
2023-01-11 04:00:00,0.0,83,349.47,-5,354.47
2023-01-11 04:05:00,0.0,83,381.24,21,360.24
2023-01-11 04:10:00,0.0,83,349.47,12,337.47
2023-01-11 04:15:00,0.0,82,381.24,-12,393.24
2023-01-11 04:20:00,0.0,82,349.47,-9,358.47
2023-01-11 04:25:00,0.0,82,286.11,10,276.11
2023-01-11 04:30:00,0.0,82,317.9,10,307.9
2023-01-11 04:35:00,0.0,82,317.7,7,310.7
2023-01-11 04:40:00,0.0,82,318.0,5,313.0
2023-01-11 04:45:00,0.0,81,318.1,20,298.1
2023-01-11 04:50:00,0.0,81,286.29,-6,292.29
2023-01-11 04:55:00,0.0,81,286.29,14,272.29
2023-01-11 05:00:00,0.0,81,286.38,9,277.38
2023-01-11 05:05:00,0.0,81,286.38,12,274.38
2023-01-11 05:10:00,0.0,81,254.64,-12,266.64
2023-01-11 05:15:00,0.0,81,191.16,17,174.16
2023-01-11 05:20:00,0.0,81,159.4,25,134.4
2023-01-11 05:25:00,0.0,81,159.45,15,144.45
2023-01-11 05:30:00,0.0,81,127.64,39,88.64
2023-01-11 05:35:00,0.0,81,127.68,66,61.68
2023-01-11 05:40:00,0.0,81,127.68,76,51.68
2023-01-11 05:45:00,49.89,81,127.72,85,92.61
2023-01-11 05:50:00,0.0,81,95.79,111,0.0
2023-01-11 05:55:00,51.21,81,127.72,123,55.93
2023-01-11 06:00:00,104.22,81,95.82,254,0.0
2023-01-11 06:05:00,151.09,81,127.76,283,0.0
2023-01-11 06:10:00,265.52,81,-224.84,-8,48.68
2023-01-11 06:15:00,413.48,82,-387.12,0,26.36
2023-01-11 06:20:00,569.91,83,-517.12,20,32.79
2023-01-11 06:25:00,726.88,84,-680.19,0,46.69
2023-01-11 06:30:00,849.04,86,-810.25,-9,47.79
2023-01-11 06:35:00,1070.56,88,-973.2,26,71.36
2023-01-11 06:40:00,1110.56,90,-1168.56,-3,0.0
2023-01-11 06:45:00,1328.34,92,-1299.2,-10,39.14
2023-01-11 06:50:00,1526.7,95,-1462.5,-6,70.2
2023-01-11 06:55:00,1714.45,98,-1626.5,98,0.0
2023-01-11 07:00:00,1910.07,99,-1627.0,323,0.0
2023-01-11 07:05:00,2179.26,99,-1627.5,624,0.0
2023-01-11 07:10:00,2400.73,99,-1661.07,653,86.66
2023-01-11 07:15:00,2460.5,99,-1662.6,834,0.0
2023-01-11 07:20:00,2703.4,99,-1664.64,992,46.76
2023-01-11 07:25:00,2764.57,99,-1667.7,1114,0.0
2023-01-11 07:30:00,2814.46,99,-1672.29,1079,63.17
2023-01-11 07:35:00,2965.9,99,-1686.06,1190,89.84
2023-01-11 07:40:00,3045.02,100,65.78,3081,29.8
2023-01-11 07:45:00,3117.0,100,96.84,3119,94.84
2023-01-11 07:50:00,3250.92,100,64.32,3286,29.24
2023-01-11 07:55:00,3458.41,100,64.28,3421,101.69
2023-01-11 08:00:00,3438.27,100,96.36,3476,58.63
2023-01-11 08:05:00,3547.5,100,96.33,3548,95.83
2023-01-11 08:10:00,3780.65,100,128.4,3684,225.05
2023-01-11 08:15:00,3977.03,100,96.27,3936,137.3
2023-01-11 08:20:00,4099.24,100,96.27,4059,136.51
2023-01-11 08:25:00,4225.09,100,64.16,4171,118.25
2023-01-11 08:30:00,4291.42,100,96.24,4253,134.66
2023-01-11 08:35:00,4411.49,100,96.24,4341,166.73
2023-01-11 08:40:00,4405.19,100,128.32,4389,144.51
2023-01-11 08:45:00,4484.93,100,96.24,4478,103.17
2023-01-11 08:50:00,4455.85,100,96.24,4467,85.09
2023-01-11 08:55:00,4406.64,100,128.28,4386,148.92
2023-01-11 09:00:00,4452.16,100,96.21,4429,119.37
2023-01-11 09:05:00,4519.86,100,96.21,4498,118.07
2023-01-11 09:10:00,4872.76,100,96.21,4884,84.97
2023-01-11 09:15:00,4871.3,100,96.21,4803,164.51
2023-01-11 09:20:00,5052.6,100,96.21,4997,151.81
2023-01-11 09:25:00,5117.18,100,96.18,5040,173.36
2023-01-11 09:30:00,5198.22,100,96.18,5149,145.4
2023-01-11 09:35:00,5477.68,100,96.18,5421,152.86
2023-01-11 09:40:00,5705.72,100,128.24,5619,214.96
2023-01-11 09:45:00,5772.64,100,128.24,5654,246.88
2023-01-11 09:50:00,6133.37,100,64.12,6012,185.49
2023-01-11 09:55:00,6415.35,100,128.24,6299,244.59
2023-01-11 10:00:00,6470.22,100,128.24,6331,267.46
2023-01-11 10:05:00,6888.34,100,128.24,6819,197.58
2023-01-11 10:10:00,7048.54,100,128.24,6982,194.78
2023-01-11 10:15:00,7433.89,100,128.24,7367,195.13
2023-01-11 10:20:00,7810.98,100,128.2,7776,163.18
2023-01-11 10:25:00,7978.55,100,128.2,7960,146.75
2023-01-11 10:30:00,8468.4,100,128.2,8263,333.6
2023-01-11 10:35:00,8548.6,100,128.2,8562,114.8
2023-01-11 10:40:00,8680.62,100,128.2,8729,79.82
2023-01-11 10:45:00,8984.97,100,128.2,8958,155.17
2023-01-11 10:50:00,9235.35,100,128.2,9237,126.55
2023-01-11 10:55:00,9414.66,100,128.2,9409,133.86
2023-01-11 11:00:00,9546.1,100,128.2,9555,119.3
2023-01-11 11:05:00,9716.16,100,128.2,9712,132.36
2023-01-11 11:10:00,10071.22,100,128.2,9843,356.42
2023-01-11 11:15:00,10193.04,100,128.2,10115,206.24
2023-01-11 11:20:00,10432.62,100,128.2,10382,178.82
2023-01-11 11:25:00,10633.05,100,128.2,10616,145.25
2023-01-11 11:30:00,10842.19,100,128.2,10747,223.39
2023-01-11 11:35:00,10897.92,100,128.2,10797,229.12
2023-01-11 11:40:00,10994.41,100,128.16,10912,210.57
2023-01-11 11:45:00,10956.7,100,128.16,10911,173.86
2023-01-11 11:50:00,11065.02,100,96.12,10951,210.14
2023-01-11 11:55:00,11031.76,100,96.12,10940,187.88
2023-01-11 12:00:00,11052.77,100,96.12,10938,210.89
2023-01-11 12:05:00,11075.13,100,96.12,10998,173.25
2023-01-11 12:10:00,11120.0,100,96.12,11011,205.12
2023-01-11 12:15:00,11134.88,100,96.12,10971,260.0
2023-01-11 12:20:00,11111.43,100,96.12,10762,445.55
2023-01-11 12:25:00,11218.24,100,96.12,11053,261.36
2023-01-11 12:30:00,11174.24,100,96.12,11047,223.36
2023-01-11 12:35:00,11123.35,100,128.16,11000,251.51
2023-01-11 12:40:00,11070.7,100,96.12,11030,136.82
2023-01-11 12:45:00,11008.14,100,96.12,10912,192.26
2023-01-11 12:50:00,10942.68,100,96.12,10902,136.8
2023-01-11 12:55:00,10917.77,100,96.12,10865,148.89
2023-01-11 13:00:00,10884.93,100,96.12,10859,122.05
2023-01-11 13:05:00,10943.4,100,96.12,10854,185.52
2023-01-11 13:10:00,10898.79,100,96.12,10832,162.91
2023-01-11 13:15:00,10838.28,100,64.08,10779,123.36
2023-01-11 13:20:00,10685.94,100,96.12,10666,116.06
2023-01-11 13:25:00,10757.4,100,96.12,10669,184.52
2023-01-11 13:30:00,10665.99,100,96.09,10581,181.08
2023-01-11 13:35:00,10596.6,100,96.09,10522,170.69
2023-01-11 13:40:00,10552.52,100,96.09,10488,160.61
2023-01-11 13:45:00,10486.69,100,96.09,10420,162.78
2023-01-11 13:50:00,10417.18,100,96.09,10351,162.27
2023-01-11 13:55:00,10302.18,100,96.09,10298,100.27
2023-01-11 14:00:00,10223.91,100,96.09,10241,79.0
